3.000	11.000	1.000	254.899	0.990	2.726	87.306	211.553	948.947	134.130	-14.807	-103.144
3.000	12.000	1.000	236.483	0.990	1.567	88.408	137.944	944.176	30.607	-19.534	-144.035
4.000	1.000	1.000	238.590	0.854	2.820	113.204	134.030	947.651	6.796	-17.928	-134.547
4.000	2.000	1.000	254.070	0.991	3.203	145.615	193.753	950.896	67.038	-14.608	-103.994
4.000	3.000	1.000	255.853	0.950	1.397	229.193	187.669	948.741	52.690	-18.024	-130.756
4.000	4.000	1.000	268.061	0.911	2.879	241.844	252.207	947.399	254.631	-11.675	-76.663
4.000	5.000	1.000	273.822	0.745	2.850	349.438	237.609	950.527	32.748	-14.082	-94.455
4.000	6.000	1.000	282.841	0.735	1.575	321.503	287.007	947.678	62.406	-12.504	-84.409
4.000	7.000	1.000	287.121	0.802	1.262	258.297	324.606	947.468	111.159	-10.872	-70.616
4.000	8.000	1.000	283.105	0.787	1.137	241.612	293.157	948.161	152.294	-12.820	-84.924
4.000	9.000	1.000	275.269	0.912	2.251	147.630	280.587	951.159	127.289	-16.467	-114.730
4.000	10.000	1.000	264.715	0.900	1.418	139.290	227.965	947.999	48.565	-16.558	-113.906
4.000	11.000	1.000	242.851	0.976	2.330	113.773	144.639	945.014	21.623	-19.300	-139.844
4.000	12.000	1.000	245.675	0.990	1.723	83.339	170.639	945.495	69.662	-18.100	-131.805
5.000	1.000	1.000	237.980	0.967	1.502	105.757	142.540	946.797	31.032	-18.680	-138.663
5.000	2.000	1.000	245.577	0.921	2.356	159.364	154.960	944.888	17.356	-16.931	-121.991
5.000	3.000	1.000	258.007	0.990	0.718	210.523	206.139	946.639	77.167	-16.297	-116.442
5.000	4.000	1.000	265.709	0.820	2.562	287.872	224.784	948.316	63.118	-14.738	-100.613
5.000	5.000	1.000	276.251	0.767	1.691	321.984	255.711	948.953	93.098	-11.269	-73.675
5.000	6.000	1.000	283.789	0.686	2.372	355.870	283.402	947.160	35.126	-15.752	-111.207
5.000	7.000	1.000	285.152	0.736	1.706	278.163	307.258	949.055	57.774	-11.661	-76.521
5.000	8.000	1.000	281.876	0.773	2.196	262.451	276.606	950.617	36.265	-10.783	-71.119
5.000	9.000	1.000	275.239	0.827	2.746	172.059	267.295	951.258	154.941	-13.510	-89.105
5.000	10.000	1.000	264.130	0.990	0.898	134.958	227.451	944.253	93.637	-14.343	-99.755
5.000	11.000	1.000	251.636	0.968	1.812	105.498	184.291	945.356	45.733	-20.171	-147.438
5.000	12.000	1.000	244.732	0.879	2.321	88.510	163.159	947.670	31.928	-18.343	-133.431
6.000	1.000	1.000	240.668	0.990	1.689	100.530	155.029	943.320	41.554	-18.618	-136.107
6.000	2.000	1.000	251.266	0.990	1.145	144.880	188.243	949.885	77.462	-12.961	-86.097
6.000	3.000	1.000	255.767	0.957	0.815	209.374	202.385	946.435	90.647	-13.378	-91.542
6.000	4.000	1.000	262.846	0.901	1.739	293.755	213.133	947.296	80.729	-14.873	-102.704
6.000	5.000	1.000	274.688	0.794	1.576	324.661	252.660	947.120	95.441	-12.859	-85.465
6.000	6.000	1.000	283.947	0.753	1.401	328.342	290.191	949.228	53.721	-11.752	-77.629
6.000	7.000	1.000	288.202	0.727	1.771	297.871	320.195	947.677	40.936	-11.117	-74.697
6.000	8.000	1.000	284.368	0.787	1.700	218.283	308.337	948.497	70.581	-12.481	-82.630
6.000	9.000	1.000	278.421	0.856	1.421	128.422	300.622	950.851	140.611	-14.409	-98.228
6.000	10.000	1.000	271.304	0.838	0.836	127.869	246.134	948.905	88.038	-13.744	-93.755
6.000	11.000	1.000	253.584	0.990	1.915	100.135	192.727	946.605	64.239	-17.106	-120.943
6.000	12.000	1.000	247.633	0.990	2.951	79.524	182.392	949.531	82.828	-17.063	-124.036
7.000	1.000	1.000	243.524	0.990	0.819	99.195	167.335	945.338	66.725	-16.566	-118.099
7.000	2.000	1.000	248.298	0.990	1.974	142.970	183.551	947.578	70.693	-16.989	-122.895
7.000	3.000	1.000	255.910	0.990	1.173	219.735	194.905	944.589	57.755	-15.061	-105.238
7.000	4.000	1.000	262.894	0.840	2.065	319.240	193.771	947.594	46.769	-12.584	-81.919
7.000	5.000	1.000	276.258	0.791	2.392	276.422	270.537	948.337	110.463	-12.631	-83.602
7.000	6.000	1.000	284.295	0.771	1.676	299.543	301.566	950.032	97.043	-11.281	-74.714
7.000	7.000	1.000	289.278	0.756	0.692	279.706	328.065	948.152	67.016	-11.654	-79.055
7.000	8.000	1.000	284.840	0.788	1.724	231.239	307.578	948.150	29.461	-11.036	-73.565
7.000	9.000	1.000	277.405	0.803	1.582	186.900	265.401	948.892	131.519	-15.884	-109.991
7.000	10.000	1.000	267.503	0.943	2.398	108.016	256.859	947.495	151.053	-15.291	-104.677
7.000	11.000	1.000	251.035	0.971	2.324	100.348	187.721	946.711	53.755	-17.087	-121.120
7.000	12.000	1.000	241.842	0.990	2.359	87.543	155.536	949.568	40.404	-15.629	-109.376
8.000	1.000	1.000	241.947	0.990	1.448	104.717	152.036	945.154	40.121	-16.342	-116.607
8.000	2.000	1.000	251.502	0.990	2.165	137.761	194.573	948.102	170.848	-15.034	-105.708
8.000	3.000	1.000	252.043	0.917	1.423	242.896	169.236	944.504	34.389	-17.863	-131.283
8.000	4.000	1.000	264.886	0.881	1.679	300.028	215.420	947.582	54.949	-11.460	-73.510
8.000	5.000	1.000	275.004	0.750	1.659	330.875	249.475	948.687	57.116	-12.886	-85.815
8.000	6.000	1.000	285.102	0.754	1.392	312.355	302.236	946.973	67.826	-10.245	-65.728
8.000	7.000	1.000	286.757	0.719	1.547	287.328	312.278	948.337	26.205	-10.981	-74.456
8.000	8.000	1.000	284.210	0.858	0.918	196.958	316.374	948.332	214.076	-12.601	-84.424
8.000	9.000	1.000	278.363	0.786	1.514	196.729	267.846	949.952	88.708	-14.049	-95.508
8.000	10.000	1.000	269.304	0.914	1.592	123.366	244.981	948.028	67.136	-12.325	-81.893
8.000	11.000	1.000	254.614	0.990	2.050	99.080	195.667	949.347	56.802	-14.944	-104.152
8.000	12.000	1.000	241.505	0.990	2.040	83.380	159.707	948.511	67.716	-18.773	-136.770
9.000	1.000	1.000	246.172	0.990	2.265	100.606	172.867	946.578	60.297	-19.551	-143.023
9.000	2.000	1.000	243.229	0.990	1.623	150.867	157.888	948.423	88.831	-17.629	-127.093
9.000	3.000	1.000	250.540	0.925	1.516	237.927	170.889	944.133	46.113	-17.618	-126.245
9.000	4.000	1.000	264.537	0.924	1.774	269.889	228.177	947.950	116.479	-11.597	-75.253
9.000	5.000	1.000	273.256	0.782	2.130	340.714	243.623	948.649	83.098	-13.376	-90.071
9.000	6.000	1.000	283.377	0.800	1.555	294.017	301.614	949.814	78.078	-11.613	-77.650
9.000	7.000	1.000	288.249	0.770	0.579	270.098	324.847	948.134	45.335	-9.308	-59.755
9.000	8.000	1.000	284.631	0.807	1.415	245.276	301.495	947.907	68.549	-10.561	-70.054
9.000	9.000	1.000	276.420	0.807	2.156	164.348	275.838	950.626	146.217	-13.655	-93.030
9.000	10.000	1.000	273.659	0.928	1.471	106.971	269.168	945.992	75.413	-14.138	-98.443
9.000	11.000	1.000	257.358	0.974	2.910	88.770	217.720	947.699	134.208	-16.496	-115.418
9.000	12.000	1.000	244.818	0.990	2.042	83.024	171.902	947.674	60.485	-17.628	-127.318
10.000	1.000	1.000	244.838	0.990	1.179	98.068	172.931	945.974	92.143	-15.739	-113.446
10.000	2.000	1.000	254.477	0.990	1.143	129.467	212.452	945.787	153.209	-13.133	-91.163
10.000	3.000	1.000	255.307	0.990	1.349	218.202	191.081	944.803	48.198	-14.847	-102.682
10.000	4.000	1.000	262.588	0.973	1.573	295.771	208.005	950.211	50.321	-11.466	-75.529
10.000	5.000	1.000	277.451	0.790	1.370	288.782	272.252	947.588	137.299	-12.926	-88.387
10.000	6.000	1.000	283.679	0.729	1.757	317.494	291.309	950.380	68.115	-12.202	-80.430
10.000	7.000	1.000	287.483	0.770	0.815	267.330	323.038	949.418	115.313	-11.814	-78.929
10.000	8.000	1.000	284.348	0.767	1.532	253.135	294.693	948.851	72.959	-12.314	-82.497
10.000	9.000	1.000	274.943	0.849	3.341	169.284	271.784	951.626	148.844	-15.260	-105.176
10.000	10.000	1.000	263.742	0.914	1.841	138.858	223.810	948.358	52.497	-17.951	-127.410
10.000	11.000	1.000	250.702	0.990	1.711	101.272	185.321	947.497	106.318	-17.534	-123.784
10.000	12.000	1.000	243.658	0.990	1.761	84.171	166.091	943.641	88.718	-15.842	-113.933
11.000	1.000	1.000	239.759	0.990	2.382	101.250	153.126	946.354	42.884	-18.965	-140.976
11.000	2.000	1.000	249.206	0.990	1.914	151.274	178.823	948.366	58.905	-18.046	-130.672
11.000	3.000	1.000	254.666	0.948	1.118	229.669	183.847	946.802	70.529	-15.860	-113.847
11.000	4.000	1.000	267.323	0.894	1.350	282.243	232.176	949.113	121.033	-11.612	-76.539
11.000	5.000	1.000	275.827	0.802	2.009	275.649	272.272	948.597	103.192	-11.750	-77.487
11.000	6.000	1.000	287.026	0.783	1.834	268.018	326.654	946.955	57.957	-10.620	-69.525
11.000	7.000	1.000	289.296	0.732	1.324	283.216	330.654	947.118	65.702	-10.955	-72.554
11.000	8.000	1.000	282.387	0.812	2.362	219.352	299.348	947.374	89.827	-11.542	-74.926
11.000	9.000	1.000	280.671	0.794	1.047	188.118	277.769	950.271	70.889	-12.312	-81.734
11.000	10.000	1.000	263.246	0.975	1.784	135.665	224.824	948.840	84.759	-15.489	-109.332
11.000	11.000	1.000	256.112	0.990	2.244	93.852	206.892	949.386	47.377	-14.828	-102.933
11.000	12.000	1.000	240.430	0.990	1.626	87.091	150.924	947.710	41.838	-19.326	-142.018
12.000	1.000	1.000	242.641	0.990	1.088	99.816	164.844	944.161	42.647	-16.215	-118.701
12.000	2.000	1.000	243.462	0.990	2.075	157.732	155.964	948.365	30.411	-18.934	-140.170
12.000	3.000	1.000	256.757	0.918	2.094	220.653	197.566	944.377	120.093	-13.361	-91.070
12.000	4.000	1.000	266.364	0.882	1.067	276.033	226.864	946.977	58.261	-12.732	-84.745
12.000	5.000	1.000	274.363	0.787	2.287	307.946	253.030	949.542	88.650	-11.259	-73.997
12.000	6.000	1.000	284.449	0.770	1.411	292.179	304.272	949.556	91.525	-10.084	-65.240
12.000	7.000	1.000	286.527	0.764	1.839	273.236	315.366	948.924	65.193	-11.024	-73.272
12.000	8.000	1.000	284.201	0.825	0.797	215.048	310.083	945.403	55.441	-10.466	-67.336
12.000	9.000	1.000	279.613	0.873	2.110	143.456	298.870	950.907	148.606	-12.903	-86.167
12.000	10.000	1.000	271.005	0.926	1.359	112.132	257.334	945.998	100.772	-14.324	-96.903
12.000	11.000	1.000	250.365	0.990	2.556	107.200	172.304	946.469	23.858	-18.660	-134.893
12.000	12.000	1.000	245.918	0.990	1.949	83.447	171.602	943.612	93.656	-14.693	-103.874
13.000	1.000	1.000	242.628	0.990	1.302	103.098	158.472	943.528	70.255	-16.508	-118.331
13.000	2.000	1.000	249.779	0.990	0.925	142.900	187.494	942.239	99.266	-15.760	-112.035
13.000	3.000	1.000	251.531	0.990	1.443	232.358	173.239	946.847	56.289	-15.646	-111.841
13.000	4.000	1.000	262.875	0.885	1.236	291.718	216.028	948.458	84.074	-13.746	-93.272
13.000	5.000	1.000	273.791	0.859	2.313	290.276	266.721	950.971	139.948	-12.740	-85.470
13.000	6.000	1.000	283.046	0.756	1.922	294.903	295.883	949.002	122.691	-11.721	-77.465
13.000	7.000	1.000	286.110	0.795	0.704	235.213	326.001	946.764	127.952	-11.100	-72.909
13.000	8.000	1.000	283.018	0.738	1.263	250.830	288.830	948.491	51.256	-14.889	-100.872
13.000	9.000	1.000	276.552	0.829	2.026	164.852	278.633	950.555	118.531	-14.407	-97.689
13.000	10.000	1.000	265.149	0.990	1.992	116.696	243.542	947.019	100.178	-14.835	-101.626
13.000	11.000	1.000	247.590	0.914	2.804	106.112	169.372	948.275	57.536	-16.528	-114.743
13.000	12.000	1.000	234.456	0.936	2.037	93.281	124.398	946.266	17.924	-22.838	-170.183
14.000	1.000	1.000	238.988	0.990	1.563	99.068	153.750	949.366	79.384	-17.083	-123.217
14.000	2.000	1.000	248.983	0.990	1.773	147.128	178.671	947.971	82.772	-17.064	-122.339
14.000	3.000	1.000	256.880	0.899	1.617	231.522	190.397	946.117	44.552	-16.002	-113.088
14.000	4.000	1.000	264.841	0.853	2.072	305.336	207.448	946.624	39.179	-13.093	-86.681
14.000	5.000	1.000	277.930	0.794	1.770	285.552	276.985	948.699	46.997	-11.301	-74.701
14.000	6.000	1.000	285.175	0.686	2.565	348.746	292.200	949.424	64.387	-12.087	-81.929
14.000	7.000	1.000	286.267	0.718	1.546	292.437	305.320	947.565	37.839	-10.611	-70.146
14.000	8.000	1.000	281.959	0.777	1.682	226.053	294.264	948.304	145.094	-12.938	-87.637
14.000	9.000	1.000	276.587	0.914	1.339	171.732	267.895	951.437	116.864	-13.628	-91.891
14.000	10.000	1.000	270.978	0.869	0.837	120.235	251.736	947.704	105.500	-14.257	-97.050
14.000	11.000	1.000	255.145	0.990	2.237	100.594	191.728	950.287	54.874	-18.620	-134.042
14.000	12.000	1.000	246.161	0.939	1.769	84.076	172.375	948.297	60.468	-17.276	-124.054
15.000	1.000	1.000	239.230	0.975	1.788	107.736	140.246	948.620	15.046	-19.205	-141.198
15.000	2.000	1.000	240.173	0.918	1.921	160.327	142.682	947.328	28.834	-18.898	-139.658
15.000	3.000	1.000	254.340	0.966	0.961	230.661	184.285	946.955	51.162	-16.135	-112.805
15.000	4.000	1.000	266.744	0.794	2.707	301.769	218.415	949.521	37.584	-15.473	-107.721
15.000	5.000	1.000	277.053	0.799	2.073	281.669	272.200	950.869	79.930	-10.200	-65.630
15.000	6.000	1.000	284.198	0.770	1.759	308.768	299.008	948.404	88.894	-9.955	-63.717
15.000	7.000	1.000	285.650	0.761	1.186	276.681	312.539	948.869	75.714	-11.212	-72.368
15.000	8.000	1.000	284.543	0.826	1.637	204.758	315.264	948.413	143.056	-12.231	-81.401
15.000	9.000	1.000	279.397	0.876	1.152	159.853	286.369	950.928	166.796	-12.211	-80.528
15.000	10.000	1.000	269.307	0.853	0.812	132.966	237.685	947.686	81.504	-15.681	-105.763
15.000	11.000	1.000	257.413	0.990	1.191	82.608	218.512	948.438	111.431	-15.582	-108.032
15.000	12.000	1.000	238.496	0.917	2.229	87.922	145.348	947.523	25.640	-21.391	-160.777
16.000	1.000	1.000	243.741	0.990	1.468	102.342	162.086	943.784	39.463	-17.825	-131.220
16.000	2.000	1.000	245.948	0.990	1.317	152.762	166.221	946.886	66.231	-16.332	-118.694
16.000	3.000	1.000	251.636	0.990	1.030	234.815	172.670	947.881	43.947	-14.060	-97.458
16.000	4.000	1.000	266.982	0.908	1.430	258.578	242.408	947.500	148.432	-12.817	-85.976
16.000	5.000	1.000	276.123	0.799	2.009	296.223	269.880	949.754	75.687	-12.179	-83.223
16.000	6.000	1.000	286.509	0.717	1.886	334.495	302.178	949.231	59.716	-10.038	-66.041
16.000	7.000	1.000	288.327	0.759	1.150	292.238	318.721	947.194	81.026	-9.663	-63.237
16.000	8.000	1.000	284.805	0.783	1.732	234.951	308.893	949.565	63.117	-9.252	-59.395
16.000	9.000	1.000	278.014	0.838	0.684	163.334	281.719	948.795	168.345	-15.248	-105.615
16.000	10.000	1.000	263.794	0.894	2.029	147.773	220.407	948.485	76.330	-15.671	-106.644
16.000	11.000	1.000	249.317	0.967	2.529	103.208	179.319	948.761	41.779	-19.434	-139.936
16.000	12.000	1.000	244.223	0.976	1.768	81.293	171.425	946.572	51.890	-18.633	-135.642
17.000	1.000	1.000	250.277	0.990	1.873	90.560	195.947	944.875	111.670	-15.485	-111.959
17.000	2.000	1.000	248.826	0.989	2.294	146.768	179.655	946.019	65.824	-16.602	-117.997
17.000	3.000	1.000	258.033	0.993	1.796	216.047	203.686	945.126	89.816	-15.220	-104.890
17.000	4.000	1.000	267.136	0.917	1.588	268.833	235.271	949.461	146.840	-11.661	-75.950
17.000	5.000	1.000	275.837	0.836	2.059	314.045	267.811	949.891	49.822	-12.807	-86.019
17.000	6.000	1.000	285.824	0.793	0.854	262.300	321.945	948.702	204.318	-11.579	-76.811
17.000	7.000	1.000	286.518	0.737	1.832	306.494	303.700	949.404	32.506	-9.976	-65.898
17.000	8.000	1.000	284.000	0.769	2.083	266.668	289.491	948.424	47.985	-10.876	-71.796
17.000	9.000	1.000	279.076	0.801	2.060	190.079	271.162	953.428	24.689	-12.016	-80.601
17.000	10.000	1.000	268.999	0.977	1.289	130.456	247.648	949.215	93.930	-15.909	-112.556
17.000	11.000	1.000	253.359	0.969	2.728	96.090	198.196	946.885	70.692	-15.606	-109.629
17.000	12.000	1.000	242.612	0.990	1.920	86.346	157.762	946.889	45.916	-16.666	-119.297
18.000	1.000	1.000	248.120	0.990	2.388	101.235	177.827	949.287	62.914	-14.776	-104.179
18.000	2.000	1.000	246.947	0.969	1.587	153.436	168.047	940.308	77.772	-15.890	-115.134
18.000	3.000	1.000	254.488	0.925	1.856	225.276	182.242	942.893	102.896	-13.583	-94.065
18.000	4.000	1.000	266.975	0.858	1.391	286.530	231.880	948.403	61.109	-11.926	-78.464
18.000	5.000	1.000	276.443	0.785	1.469	312.963	259.689	948.796	83.159	-12.010	-81.407
18.000	6.000	1.000	286.928	0.686	1.980	334.916	298.710	949.944	28.186	-9.890	-66.568
18.000	7.000	1.000	289.389	0.782	0.808	278.246	329.210	948.178	122.411	-10.550	-69.277
18.000	8.000	1.000	284.634	0.830	1.009	196.582	314.524	947.349	170.989	-12.188	-81.979
18.000	9.000	1.000	275.725	0.856	2.522	169.484	274.178	952.556	150.366	-13.979	-94.626
18.000	10.000	1.000	261.055	0.990	2.560	136.235	223.678	949.101	105.115	-15.456	-105.209
18.000	11.000	1.000	249.851	0.886	3.391	104.134	178.822	947.775	49.110	-17.596	-125.127
18.000	12.000	1.000	242.064	0.990	2.585	86.914	154.903	946.058	31.988	-19.407	-141.019
19.000	1.000	1.000	241.212	0.990	1.853	105.205	151.121	942.107	48.387	-17.781	-129.603
19.000	2.000	1.000	253.337	0.990	1.401	140.709	199.935	944.634	92.992	-14.985	-105.696
19.000	3.000	1.000	259.153	0.990	1.353	216.835	204.258	947.785	81.860	-11.068	-73.355
19.000	4.000	1.000	265.499	0.867	2.613	270.326	235.856	946.231	117.161	-12.568	-82.653
19.000	5.000	1.000	274.658	0.865	1.411	321.145	256.637	947.111	99.081	-12.807	-85.631
19.000	6.000	1.000	285.651	0.795	1.568	271.141	315.946	946.419	62.371	-11.714	-78.711
19.000	7.000	1.000	287.909	0.764	1.375	288.682	320.455	948.591	68.182	-9.363	-61.076
19.000	8.000	1.000	284.340	0.723	1.942	261.842	290.835	950.728	55.647	-10.602	-69.920
19.000	9.000	1.000	279.791	0.908	0.619	143.046	300.053	948.163	176.473	-12.681	-84.274
19.000	10.000	1.000	270.494	0.990	1.380	109.294	259.678	947.246	190.595	-14.407	-99.918
19.000	11.000	1.000	247.554	0.990	2.485	106.511	169.257	945.342	47.582	-17.730	-125.595
19.000	12.000	1.000	241.329	0.990	2.594	87.935	152.559	946.677	32.179	-18.974	-137.778
20.000	1.000	1.000	246.918	0.990	2.441	100.900	174.061	945.155	51.118	-16.432	-115.754
20.000	2.000	1.000	246.279	0.990	1.796	159.198	158.803	947.631	41.856	-17.900	-130.660
20.000	3.000	1.000	253.413	0.947	1.417	228.411	184.150	941.855	55.123	-15.353	-107.149
20.000	4.000	1.000	265.744	0.839	3.058	294.405	217.135	947.798	54.685	-12.676	-85.311
20.000	5.000	1.000	275.723	0.799	1.888	293.210	262.572	950.841	72.770	-11.434	-75.705
20.000	6.000	1.000	282.126	0.732	1.718	263.200	298.499	949.608	66.400	-11.922	-80.072
20.000	7.000	1.000	287.414	0.764	1.211	292.526	313.856	947.592	69.175	-10.730	-71.179
20.000	8.000	1.000	284.455	0.836	1.949	171.943	325.500	949.360	150.230	-11.635	-77.269
20.000	9.000	1.000	272.756	0.834	2.006	203.992	241.212	952.065	108.730	-13.555	-89.399
20.000	10.000	1.000	259.544	0.975	2.615	145.037	202.788	951.871	50.522	-16.805	-117.949
20.000	11.000	1.000	249.914	0.934	2.069	99.768	183.440	947.076	61.416	-18.306	-129.076
20.000	12.000	1.000	244.302	0.908	2.094	86.940	163.874	949.851	33.522	-20.744	-155.685
21.000	1.000	1.000	239.433	0.933	2.708	107.998	143.313	948.274	22.399	-20.321	-150.217
21.000	2.000	1.000	241.186	0.990	1.403	164.764	140.984	948.235	26.584	-15.901	-112.403
21.000	3.000	1.000	255.371	0.972	1.494	226.247	187.635	946.886	42.677	-17.360	-125.784
21.000	4.000	1.000	265.100	0.892	2.007	284.659	224.783	945.538	91.605	-14.789	-103.011
21.000	5.000	1.000	275.528	0.728	3.418	341.540	250.826	950.055	50.445	-14.534	-100.801
21.000	6.000	1.000	287.947	0.778	0.999	296.135	324.615	949.249	75.936	-8.954	-58.300
21.000	7.000	1.000	286.175	0.740	2.040	294.093	308.608	947.623	65.475	-10.769	-71.103
21.000	8.000	1.000	286.399	0.793	0.712	234.338	312.915	948.435	106.034	-10.586	-67.963
21.000	9.000	1.000	279.812	0.853	0.802	168.264	282.633	951.595	71.714	-13.052	-88.906
21.000	10.000	1.000	269.726	0.944	1.780	120.124	247.923	950.477	158.985	-15.423	-107.375
21.000	11.000	1.000	258.454	0.982	1.883	85.626	223.556	949.133	147.382	-15.195	-105.712
21.000	12.000	1.000	247.469	0.990	1.482	78.425	184.337	945.116	103.511	-14.327	-101.418
22.000	1.000	1.000	250.590	0.990	1.778	92.518	195.954	943.700	110.224	-15.612	-112.512
22.000	2.000	1.000	247.850	0.990	1.926	148.776	177.922	949.870	98.935	-13.799	-97.379
22.000	3.000	1.000	254.275	0.871	1.670	230.698	181.265	944.934	62.848	-13.259	-89.871
22.000	4.000	1.000	264.366	0.938	1.198	279.606	221.937	948.032	115.619	-12.491	-81.161
22.000	5.000	1.000	270.626	0.841	2.187	325.905	242.489	948.705	47.573	-11.565	-75.561
22.000	6.000	1.000	281.892	0.716	2.314	344.009	280.150	950.739	16.318	-10.131	-63.743
22.000	7.000	1.000	287.475	0.721	2.018	301.223	310.445	947.012	33.842	-11.912	-80.269
22.000	8.000	1.000	283.216	0.725	1.748	250.242	289.150	950.217	53.782	-11.469	-75.306
22.000	9.000	1.000	278.509	0.880	1.490	163.171	285.224	949.794	189.559	-13.427	-90.583
22.000	10.000	1.000	270.624	0.977	0.946	124.361	243.365	947.287	85.625	-13.824	-94.385
22.000	11.000	1.000	255.545	0.947	1.598	101.100	193.945	947.131	73.933	-16.739	-117.394
22.000	12.000	1.000	244.039	0.990	2.101	84.232	164.907	949.800	40.030	-19.839	-147.383
23.000	1.000	1.000	245.021	0.990	2.377	98.839	170.792	948.326	42.034	-17.074	-123.727
23.000	2.000	1.000	247.152	0.990	1.205	145.219	177.360	945.643	145.998	-13.183	-90.722
23.000	3.000	1.000	253.759	0.931	1.307	237.071	178.085	947.424	54.879	-14.435	-98.079
23.000	4.000	1.000	263.603	0.912	1.174	276.892	220.036	944.937	82.584	-12.366	-82.691
23.000	5.000	1.000	273.934	0.820	2.387	302.061	262.947	947.209	155.299	-13.784	-93.954
23.000	6.000	1.000	284.160	0.778	1.121	294.608	301.530	951.430	61.035	-10.568	-69.866
23.000	7.000	1.000	288.223	0.801	0.836	260.353	331.014	949.420	83.326	-9.689	-63.335
23.000	8.000	1.000	283.787	0.792	1.441	224.121	305.654	948.629	89.412	-10.300	-66.311
23.000	9.000	1.000	280.363	0.853	0.222	159.673	291.430	949.705	114.438	-11.104	-72.153
23.000	10.000	1.000	262.919	0.941	0.950	136.293	216.155	950.394	89.714	-14.774	-102.112
23.000	11.000	1.000	245.458	0.920	2.792	110.874	159.220	951.415	28.132	-21.851	-160.604
23.000	12.000	1.000	244.707	0.967	2.533	86.605	163.017	950.728	60.181	-15.321	-109.297
24.000	1.000	1.000	245.675	0.990	1.587	97.386	173.744	946.517	55.879	-17.149	-123.040
24.000	2.000	1.000	245.203	0.990	2.065	158.623	157.680	945.345	15.173	-16.312	-116.544
24.000	3.000	1.000	254.682	0.937	1.696	230.524	183.094	944.810	60.137	-15.972	-111.941
24.000	4.000	1.000	266.418	0.859	1.653	302.661	217.193	947.076	63.655	-12.518	-84.133
